trade_time,amt,close,goods_code,goods_name,high,low,oi,open,volume
2018-09-13 22:18:00,137307000.0,268.2,au1812.SHF,沪金,268.25,268.15,325278.0,268.15,512.0
2018-09-13 22:19:00,89591800.0,268.25,au1812.SHF,沪金,268.25,268.2,325290.0,268.2,334.0
2018-09-13 22:20:00,114260000.0,268.2,au1812.SHF,沪金,268.25,268.2,325356.0,268.25,426.0
2018-09-13 22:21:00,224703200.0,268.1,au1812.SHF,沪金,268.25,268.05,325542.0,268.2,838.0
2018-09-13 22:22:00,108849200.0,268.1,au1812.SHF,沪金,268.15,268.1,325518.0,268.1,406.0
2018-09-13 22:23:00,78296100.0,268.15,au1812.SHF,沪金,268.15,268.05,325462.0,268.1,292.0
2018-09-13 22:24:00,234932200.0,268.2,au1812.SHF,沪金,268.2,268.15,325284.0,268.15,876.0
2018-09-13 22:25:00,87971500.0,268.15,au1812.SHF,沪金,268.25,268.15,325170.0,268.2,328.0
2018-09-13 22:26:00,172720100.0,268.15,au1812.SHF,沪金,268.25,268.15,325036.0,268.15,644.0
2018-09-13 22:27:00,64368300.0,268.2,au1812.SHF,沪金,268.25,268.15,325018.0,268.15,240.0
2018-09-13 22:28:00,66512600.0,268.15,au1812.SHF,沪金,268.2,268.15,325032.0,268.2,248.0
2018-09-13 22:29:00,67034300.0,268.15,au1812.SHF,沪金,268.15,268.1,324984.0,268.15,250.0
2018-09-13 22:30:00,76699600.0,268.15,au1812.SHF,沪金,268.2,268.1,324924.0,268.15,286.0
2018-09-13 22:31:00,79376000.0,268.15,au1812.SHF,沪金,268.2,268.15,324898.0,268.15,296.0
2018-09-13 22:32:00,89026300.0,268.15,au1812.SHF,沪金,268.2,268.15,324850.0,268.15,332.0
2018-09-13 22:33:00,82603700.0,268.2,au1812.SHF,沪金,268.25,268.15,324818.0,268.15,308.0
2018-09-13 22:34:00,31111800.0,268.2,au1812.SHF,沪金,268.25,268.2,324814.0,268.2,116.0
2018-09-13 22:35:00,146393100.0,268.1,au1812.SHF,沪金,268.2,268.05,324964.0,268.2,546.0
2018-09-13 22:36:00,311442100.0,268.05,au1812.SHF,沪金,268.1,268.0,325186.0,268.1,1162.0
2018-09-13 22:37:00,121675300.0,267.95,au1812.SHF,沪金,268.05,267.95,325106.0,268.05,454.0
2018-09-13 22:38:00,315143200.0,268.0,au1812.SHF,沪金,268.0,267.95,324986.0,267.95,1176.0
2018-09-13 22:39:00,19834400.0,268.0,au1812.SHF,沪金,268.05,268.0,325034.0,268.05,74.0
2018-09-13 22:40:00,73983100.0,268.05,au1812.SHF,沪金,268.1,268.0,325034.0,268.0,276.0
2018-09-13 22:41:00,56826600.0,268.05,au1812.SHF,沪金,268.05,268.05,324990.0,268.05,212.0
2018-09-13 22:42:00,239013900.0,267.9,au1812.SHF,沪金,268.05,267.9,324970.0,268.05,892.0
2018-09-13 22:43:00,97511600.0,268.0,au1812.SHF,沪金,268.0,267.85,324966.0,267.85,364.0
2018-09-13 22:44:00,96450100.0,267.9,au1812.SHF,沪金,268.0,267.9,325016.0,268.0,360.0
2018-09-13 22:45:00,6966400.0,267.95,au1812.SHF,沪金,267.95,267.9,325018.0,267.9,26.0
2018-09-13 22:46:00,67512600.0,267.95,au1812.SHF,沪金,267.95,267.9,325040.0,267.95,252.0
2018-09-13 22:47:00,85222700.0,268.05,au1812.SHF,沪金,268.05,267.9,325076.0,267.95,318.0
2018-09-13 22:48:00,33775200.0,268.1,au1812.SHF,沪金,268.1,268.0,325076.0,268.05,126.0
2018-09-13 22:49:00,100787500.0,268.0,au1812.SHF,沪金,268.1,268.0,324978.0,268.1,376.0
2018-09-13 22:50:00,16081500.0,268.0,au1812.SHF,沪金,268.05,268.0,325006.0,268.05,60.0
2018-09-13 22:51:00,65933400.0,267.95,au1812.SHF,沪金,268.05,267.95,325046.0,268.0,246.0
2018-09-13 22:52:00,57884900.0,268.0,au1812.SHF,沪金,268.0,267.95,325064.0,267.95,216.0
2018-09-13 22:53:00,158592100.0,267.9,au1812.SHF,沪金,268.0,267.85,325178.0,268.0,592.0
2018-09-13 22:54:00,92141900.0,267.85,au1812.SHF,沪金,267.9,267.85,325150.0,267.9,344.0
2018-09-13 22:55:00,390789600.0,267.55,au1812.SHF,沪金,267.85,267.5,325182.0,267.85,1460.0
2018-09-13 22:56:00,526475000.0,267.65,au1812.SHF,沪金,267.65,267.45,324680.0,267.55,1968.0
2018-09-13 22:57:00,199629200.0,267.6,au1812.SHF,沪金,267.65,267.55,324856.0,267.65,746.0
2018-09-13 22:58:00,237147200.0,267.75,au1812.SHF,沪金,267.75,267.6,324852.0,267.6,886.0
2018-09-13 22:59:00,70141100.0,267.7,au1812.SHF,沪金,267.75,267.7,324924.0,267.7,262.0
2018-09-13 23:00:00,41761200.0,267.7,au1812.SHF,沪金,267.7,267.7,324904.0,267.7,156.0
2018-09-13 23:01:00,32660400.0,267.75,au1812.SHF,沪金,267.75,267.7,324956.0,267.7,122.0
2018-09-13 23:02:00,23023100.0,267.7,au1812.SHF,沪金,267.75,267.7,324958.0,267.75,86.0
2018-09-13 23:03:00,41231200.0,267.75,au1812.SHF,沪金,267.75,267.7,324956.0,267.7,154.0
2018-09-13 23:04:00,39094000.0,267.8,au1812.SHF,沪金,267.8,267.75,324980.0,267.75,146.0
2018-09-13 23:05:00,68025500.0,267.85,au1812.SHF,沪金,267.85,267.8,324948.0,267.8,254.0
2018-09-13 23:06:00,49284700.0,267.85,au1812.SHF,沪金,267.9,267.8,324900.0,267.8,184.0
2018-09-13 23:07:00,79821800.0,267.85,au1812.SHF,沪金,267.9,267.8,324912.0,267.85,298.0
2018-09-13 23:08:00,31071100.0,267.8,au1812.SHF,沪金,267.9,267.8,324918.0,267.85,116.0
2018-09-13 23:09:00,23033800.0,267.8,au1812.SHF,沪金,267.85,267.8,324914.0,267.8,86.0
2018-09-13 23:10:00,65879700.0,267.8,au1812.SHF,沪金,267.8,267.8,324940.0,267.8,246.0
2018-09-13 23:11:00,26241200.0,267.75,au1812.SHF,沪金,267.8,267.75,324974.0,267.8,98.0
2018-09-13 23:12:00,125295700.0,267.7,au1812.SHF,沪金,267.75,267.7,325018.0,267.75,468.0
2018-09-13 23:13:00,65853900.0,267.7,au1812.SHF,沪金,267.75,267.65,325078.0,267.7,246.0
2018-09-13 23:14:00,128998700.0,267.6,au1812.SHF,沪金,267.7,267.55,325116.0,267.7,482.0
2018-09-13 23:15:00,126305200.0,267.6,au1812.SHF,沪金,267.65,267.55,325240.0,267.55,472.0
2018-09-13 23:16:00,72790800.0,267.7,au1812.SHF,沪金,267.7,267.55,325322.0,267.6,272.0
2018-09-13 23:17:00,46042000.0,267.75,au1812.SHF,沪金,267.75,267.65,325232.0,267.7,172.0
2018-09-13 23:18:00,6961400.0,267.75,au1812.SHF,沪金,267.75,267.7,325230.0,267.75,26.0
2018-09-13 23:19:00,75505000.0,267.75,au1812.SHF,沪金,267.75,267.7,325250.0,267.7,282.0
2018-09-13 23:20:00,35341800.0,267.75,au1812.SHF,沪金,267.75,267.7,325250.0,267.75,132.0
2018-09-13 23:21:00,23557800.0,267.75,au1812.SHF,沪金,267.75,267.7,325306.0,267.75,88.0
2018-09-13 23:22:00,42294400.0,267.7,au1812.SHF,沪金,267.75,267.65,325328.0,267.75,158.0
2018-09-13 23:23:00,4282800.0,267.7,au1812.SHF,沪金,267.7,267.65,325324.0,267.7,16.0
2018-09-13 23:24:00,34800400.0,267.75,au1812.SHF,沪金,267.75,267.65,325338.0,267.7,130.0
2018-09-13 23:25:00,10708100.0,267.7,au1812.SHF,沪金,267.75,267.7,325348.0,267.75,40.0
2018-09-13 23:26:00,29448500.0,267.7,au1812.SHF,沪金,267.75,267.7,325396.0,267.7,110.0
2018-09-13 23:27:00,26234000.0,267.7,au1812.SHF,沪金,267.7,267.65,325374.0,267.7,98.0
2018-09-13 23:28:00,33191600.0,267.65,au1812.SHF,沪金,267.7,267.65,325340.0,267.7,124.0
2018-09-13 23:29:00,40146100.0,267.65,au1812.SHF,沪金,267.7,267.6,325314.0,267.65,150.0
2018-09-13 23:30:00,13917300.0,267.65,au1812.SHF,沪金,267.65,267.6,325316.0,267.65,52.0
2018-09-13 23:31:00,25156500.0,267.6,au1812.SHF,沪金,267.7,267.6,325302.0,267.65,94.0
2018-09-13 23:32:00,21946300.0,267.7,au1812.SHF,沪金,267.7,267.6,325320.0,267.6,82.0
2018-09-13 23:33:00,20880900.0,267.75,au1812.SHF,沪金,267.75,267.65,325322.0,267.65,78.0
2018-09-13 23:34:00,5354700.0,267.75,au1812.SHF,沪金,267.75,267.7,325316.0,267.75,20.0
2018-09-13 23:35:00,48715400.0,267.6,au1812.SHF,沪金,267.7,267.6,325376.0,267.7,182.0
2018-09-13 23:36:00,12311800.0,267.65,au1812.SHF,沪金,267.65,267.6,325378.0,267.6,46.0
2018-09-13 23:37:00,10706300.0,267.7,au1812.SHF,沪金,267.7,267.65,325384.0,267.65,40.0
2018-09-13 23:38:00,2141400.0,267.7,au1812.SHF,沪金,267.7,267.65,325384.0,267.7,8.0
2018-09-13 23:39:00,1070700.0,267.7,au1812.SHF,沪金,267.7,267.65,325384.0,267.7,4.0
2018-09-13 23:40:00,21946700.0,267.65,au1812.SHF,沪金,267.7,267.65,325370.0,267.7,82.0
2018-09-13 23:41:00,83491900.0,267.55,au1812.SHF,沪金,267.65,267.55,325406.0,267.65,312.0
2018-09-13 23:42:00,92571500.0,267.6,au1812.SHF,沪金,267.6,267.5,325472.0,267.55,346.0
2018-09-13 23:43:00,70104100.0,267.6,au1812.SHF,沪金,267.6,267.55,325424.0,267.6,262.0
2018-09-13 23:44:00,71713100.0,267.55,au1812.SHF,沪金,267.65,267.55,325426.0,267.6,268.0
2018-09-13 23:45:00,64202200.0,267.55,au1812.SHF,沪金,267.55,267.5,325524.0,267.5,240.0
2018-09-13 23:46:00,32105000.0,267.6,au1812.SHF,沪金,267.6,267.5,325498.0,267.5,120.0
2018-09-13 23:47:00,56185300.0,267.55,au1812.SHF,沪金,267.6,267.5,325532.0,267.6,210.0
2018-09-13 23:48:00,100610800.0,267.6,au1812.SHF,沪金,267.6,267.55,325492.0,267.55,376.0
2018-09-13 23:49:00,20873300.0,267.6,au1812.SHF,沪金,267.65,267.6,325502.0,267.6,78.0
2018-09-13 23:50:00,28900800.0,267.6,au1812.SHF,沪金,267.6,267.6,325538.0,267.6,108.0
2018-09-13 23:51:00,14450500.0,267.65,au1812.SHF,沪金,267.65,267.6,325546.0,267.6,54.0
2018-09-13 23:52:00,47633900.0,267.6,au1812.SHF,沪金,267.65,267.6,325526.0,267.65,178.0
2018-09-13 23:53:00,97406300.0,267.6,au1812.SHF,沪金,267.6,267.55,325504.0,267.6,364.0
2018-09-13 23:54:00,138603800.0,267.65,au1812.SHF,沪金,267.65,267.55,325428.0,267.6,518.0
2018-09-13 23:55:00,2141100.0,267.65,au1812.SHF,沪金,267.65,267.6,325424.0,267.65,8.0
2018-09-13 23:56:00,5352800.0,267.6,au1812.SHF,沪金,267.65,267.6,325426.0,267.65,20.0
2018-09-13 23:57:00,42825100.0,267.7,au1812.SHF,沪金,267.7,267.6,325374.0,267.6,160.0
2018-09-13 23:58:00,29982400.0,267.7,au1812.SHF,沪金,267.7,267.7,325444.0,267.7,112.0
2018-09-13 23:59:00,18206300.0,267.7,au1812.SHF,沪金,267.75,267.7,325440.0,267.7,68.0
2018-09-14 00:00:00,10709600.0,267.7,au1812.SHF,沪金,267.75,267.7,325428.0,267.7,40.0
2018-09-14 00:01:00,17136000.0,267.75,au1812.SHF,沪金,267.75,267.7,325422.0,267.7,64.0
2018-09-14 00:02:00,64260700.0,267.8,au1812.SHF,沪金,267.8,267.75,325418.0,267.75,240.0
2018-09-14 00:03:00,44449900.0,267.75,au1812.SHF,沪金,267.8,267.75,325414.0,267.8,166.0
2018-09-14 00:04:00,34801300.0,267.65,au1812.SHF,沪金,267.75,267.65,325396.0,267.75,130.0
2018-09-14 00:05:00,53537500.0,267.65,au1812.SHF,沪金,267.75,267.65,325410.0,267.65,200.0
2018-09-14 00:06:00,12848000.0,267.65,au1812.SHF,沪金,267.7,267.65,325412.0,267.65,48.0
2018-09-14 00:07:00,9099000.0,267.6,au1812.SHF,沪金,267.65,267.6,325398.0,267.65,34.0
2018-09-14 00:08:00,8563200.0,267.6,au1812.SHF,沪金,267.6,267.6,325374.0,267.6,32.0
2018-09-14 00:09:00,16591700.0,267.6,au1812.SHF,沪金,267.65,267.6,325378.0,267.6,62.0
2018-09-14 00:10:00,57802300.0,267.55,au1812.SHF,沪金,267.65,267.55,325380.0,267.65,216.0
2018-09-14 00:11:00,19803200.0,267.65,au1812.SHF,沪金,267.65,267.55,325390.0,267.55,74.0
2018-09-14 00:12:00,33720600.0,267.6,au1812.SHF,沪金,267.65,267.6,325376.0,267.6,126.0
2018-09-14 00:13:00,2676000.0,267.6,au1812.SHF,沪金,267.6,267.6,325366.0,267.6,10.0
2018-09-14 00:14:00,2676000.0,267.6,au1812.SHF,沪金,267.6,267.6,325362.0,267.6,10.0
2018-09-14 00:15:00,0.0,267.6,au1812.SHF,沪金,267.6,267.6,325362.0,267.6,0.0
2018-09-14 00:16:00,16058200.0,267.65,au1812.SHF,沪金,267.65,267.6,325310.0,267.6,60.0
2018-09-14 00:17:00,8029200.0,267.6,au1812.SHF,沪金,267.65,267.6,325304.0,267.65,30.0
2018-09-14 00:18:00,41753300.0,267.65,au1812.SHF,沪金,267.65,267.6,325296.0,267.6,156.0
2018-09-14 00:19:00,1070600.0,267.65,au1812.SHF,沪金,267.65,267.65,325294.0,267.65,4.0
2018-09-14 00:20:00,1070800.0,267.7,au1812.SHF,沪金,267.7,267.65,325290.0,267.65,4.0
2018-09-14 00:21:00,5888300.0,267.65,au1812.SHF,沪金,267.65,267.65,325312.0,267.65,22.0
2018-09-14 00:22:00,535300.0,267.65,au1812.SHF,沪金,267.65,267.65,325312.0,267.65,2.0
2018-09-14 00:23:00,0.0,267.65,au1812.SHF,沪金,267.65,267.65,325312.0,267.65,0.0
2018-09-14 00:24:00,4817700.0,267.65,au1812.SHF,沪金,267.65,267.65,325304.0,267.65,18.0
2018-09-14 00:25:00,14452800.0,267.65,au1812.SHF,沪金,267.65,267.6,325300.0,267.65,54.0
2018-09-14 00:26:00,11240300.0,267.6,au1812.SHF,沪金,267.65,267.6,325288.0,267.6,42.0
2018-09-14 00:27:00,2141400.0,267.65,au1812.SHF,沪金,267.7,267.6,325286.0,267.6,8.0
2018-09-14 00:28:00,58358600.0,267.7,au1812.SHF,沪金,267.7,267.65,325262.0,267.65,218.0
2018-09-14 00:29:00,12313800.0,267.65,au1812.SHF,沪金,267.7,267.65,325232.0,267.7,46.0
2018-09-14 00:30:00,43366300.0,267.75,au1812.SHF,沪金,267.75,267.65,325310.0,267.65,162.0
2018-09-14 00:31:00,1606300.0,267.7,au1812.SHF,沪金,267.75,267.7,325310.0,267.75,6.0
2018-09-14 00:32:00,235105900.0,267.75,au1812.SHF,沪金,267.85,267.75,325214.0,267.75,878.0
2018-09-14 00:33:00,20888400.0,267.8,au1812.SHF,沪金,267.8,267.75,325222.0,267.75,78.0
2018-09-14 00:34:00,5891700.0,267.8,au1812.SHF,沪金,267.85,267.8,325214.0,267.8,22.0
2018-09-14 00:35:00,3213900.0,267.8,au1812.SHF,沪金,267.85,267.8,325214.0,267.8,12.0
2018-09-14 00:36:00,5356100.0,267.8,au1812.SHF,沪金,267.85,267.8,325216.0,267.8,20.0
2018-09-14 00:37:00,2142600.0,267.8,au1812.SHF,沪金,267.85,267.8,325212.0,267.8,8.0
2018-09-14 00:38:00,31065100.0,267.85,au1812.SHF,沪金,267.85,267.8,325280.0,267.8,116.0
2018-09-14 00:39:00,14461900.0,267.8,au1812.SHF,沪金,267.85,267.8,325260.0,267.8,54.0
2018-09-14 00:40:00,73912700.0,267.8,au1812.SHF,沪金,267.85,267.8,325146.0,267.8,276.0
2018-09-14 00:41:00,1071100.0,267.75,au1812.SHF,沪金,267.8,267.75,325144.0,267.8,4.0
2018-09-14 00:42:00,1071200.0,267.8,au1812.SHF,沪金,267.8,267.75,325140.0,267.75,4.0
2018-09-14 00:43:00,2677800.0,267.75,au1812.SHF,沪金,267.8,267.75,325140.0,267.8,10.0
2018-09-14 00:44:00,1071000.0,267.75,au1812.SHF,沪金,267.75,267.75,325136.0,267.75,4.0
2018-09-14 00:45:00,12851800.0,267.7,au1812.SHF,沪金,267.75,267.7,325120.0,267.75,48.0
2018-09-14 00:46:00,6425800.0,267.75,au1812.SHF,沪金,267.75,267.7,325110.0,267.7,24.0
2018-09-14 00:47:00,5890500.0,267.75,au1812.SHF,沪金,267.75,267.75,325106.0,267.75,22.0
2018-09-14 00:48:00,0.0,267.75,au1812.SHF,沪金,267.75,267.75,325106.0,267.75,0.0
2018-09-14 00:49:00,19817200.0,267.8,au1812.SHF,沪金,267.8,267.75,325148.0,267.75,74.0
2018-09-14 00:50:00,31064800.0,267.8,au1812.SHF,沪金,267.8,267.8,325188.0,267.8,116.0
2018-09-14 00:51:00,32136100.0,267.8,au1812.SHF,沪金,267.85,267.75,325160.0,267.8,120.0
2018-09-14 00:52:00,8569600.0,267.8,au1812.SHF,沪金,267.8,267.8,325148.0,267.8,32.0
2018-09-14 00:53:00,18209100.0,267.75,au1812.SHF,沪金,267.8,267.75,325134.0,267.8,68.0
2018-09-14 00:54:00,2141700.0,267.7,au1812.SHF,沪金,267.75,267.7,325132.0,267.75,8.0
2018-09-14 00:55:00,1606500.0,267.75,au1812.SHF,沪金,267.75,267.7,325136.0,267.7,6.0
2018-09-14 00:56:00,18207000.0,267.75,au1812.SHF,沪金,267.75,267.75,325148.0,267.75,68.0
2018-09-14 00:57:00,1606500.0,267.75,au1812.SHF,沪金,267.75,267.75,325148.0,267.75,6.0
2018-09-14 00:58:00,535500.0,267.75,au1812.SHF,沪金,267.75,267.75,325146.0,267.75,2.0
2018-09-14 00:59:00,28921600.0,267.75,au1812.SHF,沪金,267.8,267.75,325100.0,267.75,108.0
2018-09-14 01:00:00,15528800.0,267.75,au1812.SHF,沪金,267.75,267.7,325114.0,267.75,58.0
2018-09-14 01:01:00,10174400.0,267.75,au1812.SHF,沪金,267.75,267.7,325116.0,267.75,38.0
2018-09-14 01:02:00,10172800.0,267.75,au1812.SHF,沪金,267.75,267.7,325126.0,267.75,38.0
2018-09-14 01:03:00,535500.0,267.75,au1812.SHF,沪金,267.75,267.75,325128.0,267.75,2.0
2018-09-14 01:04:00,17136000.0,267.75,au1812.SHF,沪金,267.75,267.75,325088.0,267.75,64.0
2018-09-14 01:05:00,535500.0,267.75,au1812.SHF,沪金,267.75,267.75,325088.0,267.75,2.0
2018-09-14 01:06:00,65318800.0,267.7,au1812.SHF,沪金,267.7,267.7,325222.0,267.7,244.0
2018-09-14 01:07:00,11243400.0,267.7,au1812.SHF,沪金,267.7,267.7,325210.0,267.7,42.0
2018-09-14 01:08:00,49783000.0,267.65,au1812.SHF,沪金,267.7,267.65,325276.0,267.7,186.0
2018-09-14 01:09:00,53538700.0,267.7,au1812.SHF,沪金,267.75,267.65,325276.0,267.7,200.0
2018-09-14 01:10:00,96890600.0,267.65,au1812.SHF,沪金,267.7,267.65,325462.0,267.7,362.0
2018-09-14 01:11:00,6422900.0,267.6,au1812.SHF,沪金,267.65,267.6,325442.0,267.65,24.0
2018-09-14 01:12:00,48177100.0,267.7,au1812.SHF,沪金,267.7,267.6,325398.0,267.6,180.0
2018-09-14 01:13:00,25699400.0,267.75,au1812.SHF,沪金,267.75,267.7,325372.0,267.7,96.0
2018-09-14 01:14:00,67465400.0,267.7,au1812.SHF,沪金,267.75,267.7,325368.0,267.75,252.0
2018-09-14 01:15:00,9102300.0,267.75,au1812.SHF,沪金,267.75,267.7,325376.0,267.7,34.0
2018-09-14 01:16:00,11244500.0,267.7,au1812.SHF,沪金,267.75,267.7,325384.0,267.75,42.0
2018-09-14 01:17:00,23022600.0,267.7,au1812.SHF,沪金,267.75,267.7,325386.0,267.7,86.0
2018-09-14 01:18:00,19275100.0,267.7,au1812.SHF,沪金,267.75,267.7,325358.0,267.7,72.0
2018-09-14 01:19:00,25699500.0,267.75,au1812.SHF,沪金,267.75,267.7,325438.0,267.7,96.0
2018-09-14 01:20:00,21419200.0,267.7,au1812.SHF,沪金,267.75,267.7,325414.0,267.75,80.0
2018-09-14 01:21:00,10173700.0,267.75,au1812.SHF,沪金,267.75,267.7,325398.0,267.7,38.0
2018-09-14 01:22:00,34265600.0,267.7,au1812.SHF,沪金,267.75,267.7,325368.0,267.75,128.0
2018-09-14 01:23:00,2677000.0,267.7,au1812.SHF,沪金,267.7,267.7,325366.0,267.7,10.0
2018-09-14 01:24:00,14455100.0,267.7,au1812.SHF,沪金,267.7,267.65,325362.0,267.7,54.0
2018-09-14 01:25:00,1606200.0,267.7,au1812.SHF,沪金,267.7,267.7,325364.0,267.7,6.0
2018-09-14 01:26:00,3747400.0,267.7,au1812.SHF,沪金,267.7,267.65,325358.0,267.7,14.0
2018-09-14 01:27:00,0.0,267.7,au1812.SHF,沪金,267.7,267.7,325358.0,267.7,0.0
2018-09-14 01:28:00,0.0,267.7,au1812.SHF,沪金,267.7,267.7,325358.0,267.7,0.0
2018-09-14 01:29:00,41214600.0,267.6,au1812.SHF,沪金,267.65,267.6,325404.0,267.65,154.0
2018-09-14 01:30:00,16058200.0,267.65,au1812.SHF,沪金,267.65,267.6,325408.0,267.6,60.0
2018-09-14 01:31:00,49238400.0,267.6,au1812.SHF,沪金,267.65,267.6,325506.0,267.65,184.0
2018-09-14 01:32:00,9633600.0,267.6,au1812.SHF,沪金,267.6,267.6,325504.0,267.6,36.0
2018-09-14 01:33:00,54580800.0,267.5,au1812.SHF,沪金,267.6,267.5,325458.0,267.6,204.0
2018-09-14 01:34:00,25146600.0,267.5,au1812.SHF,沪金,267.55,267.5,325450.0,267.5,94.0
2018-09-14 01:35:00,58850000.0,267.5,au1812.SHF,沪金,267.5,267.5,325424.0,267.5,220.0
2018-09-14 01:36:00,10165700.0,267.55,au1812.SHF,沪金,267.55,267.5,325458.0,267.5,38.0
2018-09-14 01:37:00,12840400.0,267.5,au1812.SHF,沪金,267.55,267.5,325496.0,267.55,48.0
2018-09-14 01:38:00,535100.0,267.55,au1812.SHF,沪金,267.55,267.5,325498.0,267.5,2.0
2018-09-14 01:39:00,73304800.0,267.55,au1812.SHF,沪金,267.6,267.5,325504.0,267.55,274.0
2018-09-14 01:40:00,24079200.0,267.55,au1812.SHF,沪金,267.55,267.5,325544.0,267.55,90.0
2018-09-14 01:41:00,11772700.0,267.6,au1812.SHF,沪金,267.6,267.55,325542.0,267.55,44.0
2018-09-14 01:42:00,2140400.0,267.55,au1812.SHF,沪金,267.6,267.55,325544.0,267.6,8.0
2018-09-14 01:43:00,1070200.0,267.55,au1812.SHF,沪金,267.55,267.55,325542.0,267.55,4.0
2018-09-14 01:44:00,5352000.0,267.6,au1812.SHF,沪金,267.6,267.55,325542.0,267.55,20.0
2018-09-14 01:45:00,0.0,267.6,au1812.SHF,沪金,267.6,267.6,325542.0,267.6,0.0
2018-09-14 01:46:00,132646300.0,267.35,au1812.SHF,沪金,267.55,267.35,325526.0,267.55,496.0
2018-09-14 01:47:00,27274700.0,267.4,au1812.SHF,沪金,267.4,267.35,325502.0,267.35,102.0
2018-09-14 01:48:00,93581500.0,267.35,au1812.SHF,沪金,267.45,267.35,325574.0,267.4,350.0
2018-09-14 01:49:00,37967800.0,267.4,au1812.SHF,沪金,267.4,267.35,325570.0,267.35,142.0
2018-09-14 01:50:00,39035400.0,267.35,au1812.SHF,沪金,267.4,267.35,325556.0,267.4,146.0
2018-09-14 01:51:00,74325900.0,267.4,au1812.SHF,沪金,267.4,267.3,325554.0,267.35,278.0
2018-09-14 01:52:00,23529800.0,267.35,au1812.SHF,沪金,267.4,267.35,325528.0,267.4,88.0
2018-09-14 01:53:00,24065900.0,267.4,au1812.SHF,沪金,267.4,267.35,325526.0,267.35,90.0
2018-09-14 01:54:00,38502400.0,267.4,au1812.SHF,沪金,267.4,267.35,325516.0,267.4,144.0
2018-09-14 01:55:00,14438700.0,267.4,au1812.SHF,沪金,267.4,267.35,325504.0,267.4,54.0
2018-09-14 01:56:00,2139100.0,267.4,au1812.SHF,沪金,267.4,267.35,325498.0,267.4,8.0
2018-09-14 01:57:00,1069600.0,267.4,au1812.SHF,沪金,267.4,267.4,325494.0,267.4,4.0
2018-09-14 01:58:00,17113600.0,267.4,au1812.SHF,沪金,267.4,267.4,325488.0,267.4,64.0
2018-09-14 01:59:00,9091200.0,267.4,au1812.SHF,沪金,267.4,267.35,325464.0,267.4,34.0
2018-09-14 02:00:00,13902300.0,267.35,au1812.SHF,沪金,267.4,267.35,325450.0,267.4,52.0
2018-09-14 02:01:00,4812300.0,267.35,au1812.SHF,沪金,267.35,267.35,325440.0,267.35,18.0
2018-09-14 02:02:00,303029600.0,267.15,au1812.SHF,沪金,267.35,267.15,325502.0,267.35,1134.0
2018-09-14 02:03:00,74261400.0,267.15,au1812.SHF,沪金,267.2,267.1,325438.0,267.1,278.0
2018-09-14 02:04:00,9083100.0,267.15,au1812.SHF,沪金,267.15,267.15,325418.0,267.15,34.0
2018-09-14 02:05:00,1602700.0,267.1,au1812.SHF,沪金,267.15,267.1,325418.0,267.15,6.0
2018-09-14 02:06:00,43806000.0,267.15,au1812.SHF,沪金,267.15,267.1,325416.0,267.1,164.0
2018-09-14 02:07:00,4809000.0,267.2,au1812.SHF,沪金,267.2,267.1,325420.0,267.1,18.0
2018-09-14 02:08:00,10686700.0,267.2,au1812.SHF,沪金,267.2,267.15,325434.0,267.15,40.0
2018-09-14 02:09:00,1603200.0,267.2,au1812.SHF,沪金,267.2,267.2,325438.0,267.2,6.0
2018-09-14 02:10:00,42750700.0,267.2,au1812.SHF,沪金,267.2,267.15,325398.0,267.2,160.0
2018-09-14 02:11:00,4275400.0,267.2,au1812.SHF,沪金,267.25,267.2,325392.0,267.2,16.0
2018-09-14 02:12:00,14430500.0,267.2,au1812.SHF,沪金,267.25,267.2,325376.0,267.25,54.0
2018-09-14 02:13:00,40090700.0,267.3,au1812.SHF,沪金,267.3,267.2,325286.0,267.2,150.0
2018-09-14 02:14:00,50243000.0,267.25,au1812.SHF,沪金,267.3,267.25,325230.0,267.3,188.0
2018-09-14 02:15:00,26730100.0,267.3,au1812.SHF,沪金,267.35,267.25,325178.0,267.25,100.0
2018-09-14 02:16:00,54005600.0,267.35,au1812.SHF,沪金,267.4,267.3,325174.0,267.3,202.0
2018-09-14 02:17:00,48647700.0,267.25,au1812.SHF,沪金,267.35,267.25,325208.0,267.35,182.0
2018-09-14 02:18:00,39565700.0,267.35,au1812.SHF,沪金,267.35,267.25,325176.0,267.25,148.0
2018-09-14 02:19:00,8555200.0,267.35,au1812.SHF,沪金,267.35,267.35,325186.0,267.35,32.0
2018-09-14 02:20:00,5882800.0,267.4,au1812.SHF,沪金,267.4,267.35,325170.0,267.35,22.0
2018-09-14 02:21:00,3743600.0,267.4,au1812.SHF,沪金,267.4,267.4,325158.0,267.4,14.0
2018-09-14 02:22:00,19252800.0,267.4,au1812.SHF,沪金,267.4,267.4,325174.0,267.4,72.0
2018-09-14 02:23:00,1069500.0,267.35,au1812.SHF,沪金,267.4,267.35,325172.0,267.4,4.0
2018-09-14 02:24:00,50265700.0,267.4,au1812.SHF,沪金,267.4,267.35,325200.0,267.35,188.0
2018-09-14 02:25:00,57745100.0,267.3,au1812.SHF,沪金,267.4,267.3,325170.0,267.4,216.0
2018-09-14 02:26:00,24596900.0,267.4,au1812.SHF,沪金,267.4,267.3,325220.0,267.3,92.0
